date_time,time_stamp,commit_id,la,ld,lt,ns,nd,nf,entropy,fix,ndev,age,nuc,exp,rexp,sexp,bug
"10/05/2004, 19:10:15",1097017815,688dd0bdfdc49a33812b2316e929ead73348ef3f,31,18,3072.0,1,1,2,0.245559,1,2.0,10.1568,2.5,1,0.99941,1,0
"10/05/2004, 19:43:37",1097019817,276fd5179b4207f3be6a4e9f611f93b2d95e5587,3,0,368.0,1,1,1,0.0,0,2.0,12.0925,2.0,2,1.99928,2,0
"10/06/2004, 15:22:06",1097090526,89cd70bb00e2c7cbb8968053e433ef0baded0d5c,11,11,151.889,1,1,9,0.875048,1,2.0,12.9109,0.222222,1,0.997607,1,0
"10/06/2004, 15:31:49",1097091109,24e1c65bee93b77e02a2cd7019f8921656bd9d03,1,1,90.0,1,1,1,0.0,0,2.0,12.9176,2.0,10,9.77817,9,1
"10/06/2004, 16:29:56",1097094596,1461ebe991543a909170cd94a11c413bb8437484,32,16,677.5,1,2,2,0.884014,1,2.0,12.5403,1.5,2,1.99735,2,1
"10/07/2004, 10:19:59",1097158799,cfa2a959a704c18d66500a3dd597349f69f847ae,12,16,729.0,1,1,1,0.0,0,2.0,13.7011,2.0,3,2.99127,3,0
"10/07/2004, 12:25:11",1097166311,77dcad8d2b5d6de4481bc0d7ad4b49e8951a5976,52,61,1850.0,1,1,2,0.865302,0,2.0,13.788,1.0,11,10.753,10,0
"10/07/2004, 13:59:17",1097171957,e1e80ad81d82c748de3029b92ba8e3599c3e20ce,34,120,3689.25,1,2,4,0.250267,0,2.0,10.8654,0.75,12,11.751,11,1
"10/07/2004, 16:26:27",1097180787,f10bebc5967b9973a3b2be2788d8426933bef4c2,250,1,32.0,1,1,1,0.0,0,1.0,10.0059,1.0,4,3.9308,2,0
"10/07/2004, 16:27:17",1097180837,f8e635809999cdf76b84a02deeaf6c77cb5adc3f,27,1,772.0,1,1,1,0.0,0,4.0,5.69095,7.0,5,4.93079,3,1
"10/12/2004, 14:08:47",1097604527,d1918165729d5a4c257639391ab27b4ede29e87a,10,4,2326.0,1,1,1,0.0,1,2.0,18.86,2.0,3,2.9447,3,1
"10/12/2004, 16:49:33",1097614173,80a2c53569e764b908e33d4631943ff6708be60f,2,1,11504.0,1,1,1,0.0,1,2.0,18.9716,2.0,13,12.5779,12,0
"10/13/2004, 16:57:05",1097701025,a52b2645fbe6bcc5c4e73dbf6bced269067fff39,117,50,1198.0,1,1,2,0.163019,1,2.0,19.9768,1.0,14,13.5418,13,1
"10/13/2004, 20:39:58",1097714398,7de53826222b0135d1477ed946024d33be5c2989,1,1,9.0,1,1,1,0.0,0,2.0,20.1316,2.0,6,5.83323,1,0
"10/15/2004, 20:16:32",1097885792,def12a1ea3c422b7922e008db2a8eff391524c05,310,0,0.0,1,1,2,0.346782,0,0.0,0.0,0.0,7,6.79716,4,1
"10/19/2004, 13:05:22",1098205522,217667e9210977809342788a43cbdbbbc631961b,4,16,431.6,1,4,5,0.657264,1,2.0,25.8159,0.4,15,14.3196,14,0
"10/20/2004, 12:15:29",1098288929,844190ccc54ce30757e221641539b4fefd9297af,8,0,725.0,1,1,1,0.0,0,3.0,13.0802,3.0,4,3.85347,4,0
"10/21/2004, 13:05:19",1098378319,abd7bc1f54c70ed669317bacb12f2a337c80286f,0,6,942.0,1,1,1,0.0,1,2.0,27.8159,2.0,16,15.2396,15,0
"10/21/2004, 13:27:21",1098379641,e23c6afa88aa3c46e9f93d96ef44efb9355ff261,2,2,459.0,1,2,2,1.0,0,2.0,27.4135,1.5,17,16.239,16,1
"10/21/2004, 15:28:19",1098386899,7827676292a44b697edcc7811f832dbf93bf6198,19,5,511.5,1,1,2,0.251463,0,2.0,27.9152,1.0,18,17.2352,17,1
"10/21/2004, 15:32:13",1098387133,4cf8dda2cb85dc4d5e622048ada8e92e84724f49,13,0,0.0,1,1,1,0.0,0,0.0,0.0,0.0,19,18.235,4,1
"10/21/2004, 19:21:26",1098400886,b201557c34876a1578a66f75a47c63c0cb66e38c,0,20,130.4,1,1,5,1.0,0,2.0,28.0771,0.4,20,19.227,18,0
"10/25/2004, 18:18:21",1098742701,a2ecb05df8302afebc5e2e84b0d15dc38142a4b0,33,4,1408.0,1,2,3,0.58879,0,2.0,30.7583,1.66667,3,2.80749,2,0
"10/26/2004, 14:21:04",1098814864,3730fe6510f6ff1266709dec4f2334a861e33387,7,6,2989.0,1,1,1,0.0,0,2.0,19.0151,3.0,5,4.77614,5,0
"10/27/2004, 15:07:48",1098904068,a5bdbd4a57d93495228282dd1ecfc5417e446b4f,8,939,1089.42,1,7,12,0.348096,1,3.0,32.8952,0.5,4,3.79064,4,0
"10/28/2004, 09:56:42",1098971802,24e020498f0ebbe569eefcc52ea59b1ec8eb3bc9,2,1,2183.0,1,1,1,0.0,1,2.0,14.7081,3.0,21,19.8801,19,1
"10/29/2004, 00:56:29",1099025789,d79abcf32a77e90643667b3a117c7e00356e920f,463,332,2328.6,1,1,5,0.168922,1,2.0,35.3097,0.4,4,3.77521,3,1
"11/01/2004, 02:13:21",1099293201,a54b65775aeeab5f4359d67fa38ea8027c4293e2,73,7,4486.0,1,1,2,0.333966,1,3.0,3.09505,1.5,5,4.7368,4,0
"11/04/2004, 14:45:44",1099597544,95dfbea6a7102420bee7d70d7ec08442a2427db8,3,38,1119.0,1,1,1,0.0,0,2.0,41.9273,2.0,22,20.4938,20,0
"11/04/2004, 14:48:20",1099597700,5f7e18fe70194732c42e9b82250cc226e14d7cf5,1,1,1156.0,1,1,1,0.0,0,2.0,41.9291,2.0,23,21.4937,21,0
"11/04/2004, 14:50:22",1099597822,fa1a0cc4c32d6e2b59ae58c08bbeafcd2e68aa6b,0,6,497.0,1,1,1,0.0,0,2.0,16.1146,3.0,24,22.4936,22,0
"11/04/2004, 16:50:39",1099605039,ffe8f709bd1b4974f4963fce3473cc4459f43552,1,0,11505.0,1,1,1,0.0,0,2.0,23.0424,3.0,6,5.64003,6,0
"11/08/2004, 13:58:10",1099940290,1c535394f69395ea7d61053c78d4a57aa31a687d,2,17,3822.75,1,4,4,0.304853,0,4.0,33.3799,1.25,7,6.57368,7,0
"11/10/2004, 23:46:09",1100148369,f91d2d5125f246ba45d7e355035520fac1939033,8,3,6.5,1,1,2,0.87387,1,1.0,10.1923,0.5,25,23.114,5,1
"11/10/2004, 23:59:16",1100149156,50d75f34e88eaa19d534f49626f13a958d0ca51f,3,20,364.0,1,1,4,0.658023,0,2.0,48.3117,0.5,26,24.1134,23,0
"11/11/2004, 00:04:22",1100149462,141cd3115a43bf3e1858a7dbfe1b64a7b0e2346b,6,142,839.071,1,2,28,0.770346,0,3.0,39.2534,0.321429,27,25.1132,24,0
"11/11/2004, 13:22:04",1100197324,a8ff4fd07fd054c8ea0b636a97dfec54485e6b21,2,259,230.86,1,5,50,0.919197,0,3.0,44.9221,0.2,28,26.0762,25,0
"11/11/2004, 13:38:33",1100198313,76addbc44a809b8f777229035b381a07f420e04d,12,678,307.625,1,11,160,0.98232,0,4.0,47.6274,0.0375,29,27.0754,26,0
"11/11/2004, 13:57:29",1100199449,5d24b1a934ab3c2bc98dc2938dfe44ccf96a185c,32,1040,219.979,1,26,238,0.974711,0,5.0,47.6216,0.0588235,30,28.0745,27,1
"11/11/2004, 13:57:52",1100199472,dc1300e1e2fef95e5d654575879e41d8c6772537,0,13,82.3333,1,1,3,0.927184,0,2.0,48.894,0.666667,31,29.0744,28,0
"11/11/2004, 14:58:27",1100203107,61070a6d0ff752b4d41eb750cb3dfcfc9a839f40,13,953,526.052,1,5,231,0.989772,0,3.0,48.5052,0.038961,32,30.0712,29,0
"11/11/2004, 15:01:50",1100203310,9e5097f00312725345052deab728b332d5fd0c7d,2,835,365.56,1,5,207,0.997537,0,3.0,48.4808,0.0338164,33,31.071,30,0
"11/11/2004, 15:05:39",1100203539,1f9b9c45b15f81f5ad7c8eb342f9104c74714189,17,982,389.83,1,22,229,0.981682,0,4.0,47.8264,0.0742358,34,32.0708,31,0
"11/11/2004, 15:07:07",1100203627,c6ad5341a9998bd8a0fe4684207c90c7d8c65893,0,335,574.646,1,3,79,0.851561,0,3.0,46.8341,0.101266,35,33.0707,32,0
"11/11/2004, 15:18:12",1100204292,4dede3b95c72cc209824e677470b7081728af43d,6,270,250.082,1,9,61,0.966521,0,2.0,46.6619,0.0983607,36,34.07,33,0
"11/11/2004, 18:43:51",1100216631,9411e5147730094d9713df694a4a9b715553417c,2,2,798.0,1,1,1,0.0,0,4.0,35.1365,8.0,37,35.057,6,1
"11/11/2004, 21:14:55",1100225695,356149711e25d1be454840080a902915ab2865de,5,2,826.0,1,1,1,0.0,0,2.0,0.261435,3.0,8,7.50927,8,1
"11/12/2004, 02:39:22",1100245162,67614ad90f3f950d98e7be6d2fb4713a634eb8c7,345096,43,1.89342,4,33,638,0.379388,0,4.0,0.60943,0.015674,8,7.26714,9,1
"11/12/2004, 03:37:25",1100248645,d85b4955a650247ec791103528cd05003aa7ba8f,1,1,1002.0,1,1,1,0.0,1,4.0,0.0403125,10.0,9,8.2663,6,0
"11/12/2004, 03:49:52",1100249392,75b69971e1129484e8490ec601c9fbf669b63ae5,16,0,58.0,1,1,1,0.0,0,1.0,0.0489583,1.0,10,9.2661,3,1
"11/12/2004, 12:09:19",1100279359,cd3749bf86ef95cdb503a31eeea78b74c237162d,138,54,230.111,1,2,9,0.965366,0,2.0,12.7484,0.444444,38,35.9889,34,1
"11/12/2004, 12:11:33",1100279493,d7258ed34662ba357c99d7672bb8dcd921a7f94e,420,140,834.214,1,2,28,1.0,0,3.0,1.50499,0.357143,39,36.9887,35,1
"11/12/2004, 12:13:57",1100279637,985fc85d1fc337aecb734d51d9b28c8e045fba65,750,250,225.72,1,5,50,1.0,0,3.0,0.952697,0.22,40,37.9886,36,1
"11/12/2004, 12:26:08",1100280368,7ecc1f2c8fd1130be940a20dc7b4b2d664d9f64f,5991,1997,249.713,1,36,401,0.788427,0,5.0,0.941807,0.0448878,41,38.9877,37,1
"11/12/2004, 14:38:07",1100288287,345de35b861751e6e8e38f8bc1012e726d06a2f0,11982,4000,425.115,1,41,809,0.806486,0,4.0,1.08693,0.0444994,42,39.9781,38,1
"11/12/2004, 16:10:42",1100293842,cb1ca128610c809b9d0520c2b36e7bb41aa498ab,83,555,335.949,1,8,118,0.937601,0,1.0,0.563426,0.00847458,43,40.9712,39,0
"11/12/2004, 17:38:22",1100299102,7954fd7194c34cc26fba7a8b76c05c299b8ffbb4,44,6,586.0,1,1,1,0.0,0,2.0,50.2495,2.0,11,10.251,7,1
"11/12/2004, 17:43:26",1100299406,c1c71ef3ed98fc40b9a50c895f8d465830994572,1770,590,331.949,1,8,118,1.0,0,2.0,0.0643981,0.0169492,44,41.9642,40,1
"11/16/2004, 14:31:43",1100633503,be1a275099c2adb53a6fa7575020765ae8ac5675,8,2,668.5,1,1,2,0.310917,0,1.0,4.49469,0.5,9,8.40634,9,1
"11/16/2004, 19:33:47",1100651627,2db7e0246e1fca3934a65381027f489dfdda6efb,1,1,76.0,1,1,1,0.0,0,1.0,4.70446,1.0,6,5.50958,5,0
"11/16/2004, 19:34:59",1100651699,3356a30fbfc5c14d852f3b02a5f45a0b2f7b697c,32,12,509.333,1,3,3,0.389829,0,2.0,4.28674,1.0,7,6.50957,6,0
"11/16/2004, 21:06:37",1100657197,d868cef2d8b501455f18ff35cfd04e0634a5506d,1,0,78.0,1,1,1,0.0,0,2.0,54.1918,2.0,12,11.1322,3,0
"11/16/2004, 21:09:29",1100657369,3abc7d4e26a8d4ebf87c163ecd290e5a3edcab9c,404,408,204.472,1,6,36,0.480792,0,5.0,6.85975,0.333333,13,12.1321,4,1
"11/17/2004, 17:40:19",1100731219,dda3bab9e8f1cf5d0dbcf50ca44debaf0f4da7d5,1,1,86.0,1,1,1,0.0,0,1.0,5.62566,1.0,8,7.49179,7,0
"11/18/2004, 14:09:51",1100804991,3d777756ef1f1b3a682ba634997972c30393962e,0,4,872.5,1,1,2,1.0,0,2.0,5.98037,2.0,45,42.315,41,0
"11/19/2004, 17:05:58",1100901958,d27d2b739e14cc409ccfa4cc0e126daa8b72c214,12,9,1135.0,1,1,1,0.0,0,4.0,2.83089,6.0,10,9.33149,10,0
"11/22/2004, 01:56:54",1101106614,c21248021933ea7b3920d0e3722dea10ec2b9464,47,9,535.0,1,1,2,0.152445,0,4.0,23.6041,6.0,14,12.9585,8,1
"11/22/2004, 13:56:02",1101149762,2204041e1171995df9a0f8973d402f9a20456239,2,2,9.0,1,1,1,0.0,1,3.0,39.7612,3.0,46,42.8727,1,0
"11/22/2004, 20:11:24",1101172284,fcf8c76e8337d1b20d3d2aae5b296e15dfd2e8ef,0,76,386.0,1,2,2,0.0161761,0,2.0,35.1924,2.5,47,43.8434,42,0
"11/23/2004, 14:17:39",1101237459,e7c5a464e0b52434390e6dea6ecff6a955e84465,14,34,1090.0,1,1,1,0.0,1,2.0,11.0774,5.0,48,44.7568,43,0
"11/23/2004, 14:59:26",1101239966,225ade357cb8c7aa25ae22fc2b5c67c1b164e300,3,3,1768.0,1,1,1,0.0,0,2.0,11.1065,4.0,11,10.2283,11,0
"11/24/2004, 12:24:47",1101317087,a298f3185a2f51e03636669ec8c3df2cd12123dd,10,4,3446.0,1,1,1,0.0,1,3.0,12.0092,8.0,9,8.34516,8,0
"11/24/2004, 20:48:13",1101347293,bd4b50befadd8ff398be3659543e64b9c69a2d21,3,3,1768.0,1,1,1,0.0,0,3.0,1.24221,5.0,12,11.1926,12,0
"11/28/2004, 00:02:21",1101618141,1f62016f2cc44afc2b3ff1692f00f022208e8580,33,5,1191.6,1,3,5,0.336691,1,4.0,16.2157,1.8,49,45.2456,44,0
"11/29/2004, 12:35:55",1101749755,8bf08328b0e389d75989878f6b1d47da47b8d018,97,2,1197.25,1,4,4,0.397851,1,3.0,14.4412,2.0,50,46.0674,45,1
"11/29/2004, 12:57:53",1101751073,119f9723040919921f2ebed625a0290ab6bbe0f5,2,2,4472.0,1,1,2,1.0,1,3.0,17.0322,3.0,10,9.22619,9,0
"11/29/2004, 20:19:01",1101777541,5c9e1deb2eaf2e92f2dcad616568b6f07662c9fa,9,0,1002.0,1,1,1,0.0,0,4.0,7.76536,12.0,15,13.6869,9,1
"11/30/2004, 15:31:03",1101846663,f758cbacb070dfb9eeaea2ec7c7e6f67593d60f2,165,32,121.0,1,1,2,0.0530237,0,1.0,22.9217,0.5,16,14.6573,10,1
"11/30/2004, 19:23:58",1101860638,3f895c683c11f9e8de7ec1139b8a64944e01c6ed,30524,27,80.8896,1,11,163,0.364694,0,2.0,1.94236,0.0184049,11,10.1932,10,1
"12/02/2004, 02:14:03",1101971643,a8c805596c3e717676fb475d8ec6eed7c3effc4e,96,96,26.4444,1,5,27,0.820664,0,1.0,19.9824,0.037037,17,15.6002,1,1
"12/02/2004, 02:44:03",1101973443,19c10b53afbede6fccbcbff66fc0f454aa5446dc,15,15,168.5,1,1,10,0.803599,1,4.0,15.2323,0.6,18,16.5993,5,1
"12/02/2004, 14:39:44",1102016384,8beb7db2d629084675a1c6a7f37162b2417d94ac,8,8,1138.0,1,1,1,0.0,1,4.0,12.8984,7.0,19,17.577,6,0
"12/02/2004, 16:59:42",1102024782,7acc1e06c4f94dae5a33dd89490efeb3749525cc,1216,2,54.25,1,3,4,0.00280929,0,2.0,1.42486,0.5,12,11.1389,11,1
"12/02/2004, 19:41:59",1102034519,58d8884420c35eef5c0f7ffd813c6cc0bbb95e6d,5877,1217,225.167,1,3,6,0.0733401,0,2.0,3.82468,0.5,13,12.1354,12,1
"12/06/2004, 17:24:48",1102371888,44d55151d0cf9e9da74b71747c4f2abbc87b65fd,49,11,1001.0,1,1,1,0.0,0,1.0,24.6149,1.0,14,13.0045,13,0
"12/06/2004, 19:21:15",1102378875,1a19f2c7b6344d4539d4111b5925d2497a7503f7,4,4,9.0,1,1,1,0.0,0,3.0,14.2258,4.0,20,18.3801,4,0
"12/07/2004, 12:27:35",1102440455,36f8c0102c79da81445bb7f7ab6dc4f45dc2f0b4,32,4,316.75,1,4,4,0.3058,1,3.0,25.0249,2.25,51,46.1327,46,0
"12/07/2004, 14:17:59",1102447079,de9edbba85444d227ead58f279c5b3cb852036c1,4,4,471.0,1,2,2,0.405639,0,1.0,25.4852,0.5,21,19.3413,7,0
"12/07/2004, 20:09:01",1102468141,97cb351eeb1641673e8e0dd5e31915a06ec2e076,498,96,784.3,1,5,10,0.256773,1,5.0,10.2649,1.5,22,20.3287,8,1
"12/08/2004, 00:04:09",1102482249,fd4679441ae354aec0bb111febbf24d270f48c28,242,144,1053.57,1,4,14,0.991658,1,2.0,25.4062,0.714286,52,47.076,47,1
"12/08/2004, 14:42:33",1102534953,29140526a1adc312eb8a3ec1af43cc3cfee2a774,1,0,13.0,1,1,1,0.0,1,2.0,75.9251,2.0,53,48.0031,2,0
"12/08/2004, 20:00:49",1102554049,4153b27291cc2b93ee56633d8ae5bfabdaa2a535,62,8,438.125,1,1,8,0.77215,0,2.0,26.2241,0.5,54,48.9761,48,1
"12/15/2004, 22:33:34",1103168014,6d698f7a2db8ab685d4b39fe5ca638b4e307a512,7,585,697.556,1,6,9,0.238217,0,3.0,33.3913,0.888889,55,49.1049,49,0
"12/16/2004, 01:20:35",1103178035,f68f62fd81539c77a456631fbb47970ef33bc4fa,356475,356475,534.445,1,18,667,0.382614,0,4.0,28.9397,0.0224888,56,50.0907,50,1
"12/17/2004, 01:08:26",1103263706,df9af89bf2ed4abcf2312a06b58d4a0c2fca86fe,47,48,1707.17,1,9,12,0.515881,1,3.0,34.1061,1.16667,57,50.9662,51,1
"12/21/2004, 16:53:19",1103665999,09e2e72b7baa2724d8a90e44884f9575a779c8c2,55,3,406.714,1,5,7,0.287884,1,3.0,4.84091,0.571429,13,11.4045,13,1
"12/23/2004, 22:20:45",1103858445,966d860030637c7a96953f4b152b0052119358a6,137,6,42.5,1,4,6,0.215461,1,3.0,9.51192,1.0,5,4.16363,5,1
"12/31/2004, 16:49:50",1104529790,438349641994471097b4da6748b86a9e5c757054,1630,133,940.647,2,6,17,0.310519,0,4.0,36.2986,1.82353,15,13.161,15,1
"12/31/2004, 18:36:19",1104536179,bc617837832f30aa62baef6ad96bc009ee80e1cd,930,930,310.0,1,1,3,0.394287,0,1.0,0.0739468,0.333333,16,14.1585,15,1
"01/04/2005, 17:36:29",1104878189,5e9d262bcfd4a4a2d44d63521d995b7c8dbc9cb2,12,54,1793.0,1,1,1,0.0,0,2.0,53.1239,5.0,58,49.6802,52,1
"01/05/2005, 15:43:38",1104957818,fd8a779db6f72b9972534c8e69a2018f60c7ee47,4,1,1630.0,1,1,1,0.0,1,3.0,4.95403,5.0,17,14.9791,16,0
"01/06/2005, 16:45:32",1105047932,509ccb9d87c05fa40ba41d2e5061c9b194643f88,113,184,1808.17,1,4,12,0.29887,0,4.0,49.9179,1.33333,59,50.4462,53,0
"01/06/2005, 19:59:41",1105059581,6200b382c4d5bcd8f240308f5bd4051f94cb64cd,274,653,1548.19,1,9,16,0.166497,0,5.0,45.5883,1.25,14,11.9358,14,1
"01/06/2005, 20:06:42",1105060002,47f9d0a6f068de0dfb99049c41cbe496febe726b,1801,0,0.0,1,4,5,0.590302,0,0.0,0.0,0.0,15,12.9356,15,1
"01/07/2005, 09:08:08",1105106888,fdb2debba0dc16f144bfb51ab7f8fa43c4e9936c,1,1,1095.0,1,1,1,0.0,1,2.0,0.682361,8.0,60,51.3635,54,0
"01/07/2005, 14:32:37",1105126357,11014621be39a6a233620b00a09288d72cdaf259,219,0,505.5,2,2,2,0.271498,0,4.0,19.3797,6.5,23,19.7772,20,1
"01/07/2005, 15:24:33",1105129473,7e51ee486cb533a236f450c0d416515687f02db4,1,0,117.0,1,1,1,0.0,0,2.0,105.954,2.0,24,20.7754,5,0
"01/09/2005, 23:02:02",1105329722,1260b9440b0f937b629b7d99e05070018e7a63cf,10,1248,998.737,2,10,19,0.359418,0,4.0,38.511,1.0,61,52.0466,58,1
"01/10/2005, 13:51:10",1105383070,f52a50f7aac29c0363128e6ad714721b2d3c71b3,156,82,631.4,1,9,10,0.433158,0,4.0,52.6254,1.3,62,52.9696,56,1
"01/10/2005, 14:14:59",1105384499,34affcbefa8e281e2433bfb2927e5eee7c5920b9,2,0,912.0,1,1,1,0.0,1,2.0,25.5378,2.0,63,53.9674,57,0
"01/10/2005, 18:35:04",1105400104,867a530d4b70550b30f1f3cc196d22b03740b1fe,54,367,1219.31,1,8,16,0.457176,0,3.0,48.6162,0.9375,64,54.944,58,1
"01/11/2005, 14:10:54",1105470654,fbf21f87d9f253722825f4262edb747bd044bd5b,2,1,367.0,1,1,1,0.0,0,1.0,41.9443,2.0,25,21.5712,12,0
"01/11/2005, 14:53:57",1105473237,6de7104478a100a2d399d7df6c88fc4174d4c9de,136438,42,38.4203,1,11,276,0.269045,0,4.0,3.33778,0.0398551,18,15.7495,17,1
"01/12/2005, 14:40:17",1105558817,ff7ed3a43a13cea6b8e22df4ed1c9c69f3cfdf41,444,0,0.0,1,1,1,0.0,1,0.0,0.0,0.0,19,16.7093,18,0
"01/12/2005, 15:31:03",1105561863,9a283348b3685772d8dffc738a19317bb0a990d4,727,23,3002.0,1,2,4,0.0227849,0,2.0,27.5906,0.5,65,55.6968,59,1
"01/12/2005, 16:19:13",1105564753,c392151c4cd76ab02e48c913d0bcce1029fc72fe,565,14,971.5,1,2,2,0.00406259,1,2.0,27.6241,1.0,66,56.6923,60,0
"01/12/2005, 19:02:00",1105574520,0b12223978c9a4f00da0d709c6c842f587d226b4,10,11,746.75,1,2,4,0.423658,1,2.0,27.7371,0.5,67,57.6768,61,0
"01/13/2005, 18:07:00",1105657620,eb0c23bea4a6a3bdd31d72ac4fa64f17a763b926,10,0,30.0,1,1,2,0.141182,1,3.0,1.06703,2.0,26,22.455,10,1
"01/13/2005, 18:11:57",1105657917,be92783822419eebcdecc7a14ecc656aef9b08b3,26,4,1039.0,1,1,1,0.0,0,3.0,28.7023,3.0,27,23.4548,11,0
"01/13/2005, 19:05:24",1105661124,9333fc2073370673fee99517fc4d3fb85fa20610,123,126,192.5,1,2,2,0.959939,1,2.0,28.7395,1.0,68,58.5372,62,0
"01/13/2005, 19:21:44",1105662104,a56b04fd1a1934e3dcbcf14998fa7a2f96975505,5,6,191.0,1,2,2,0.278129,1,2.0,0.0113426,1.5,69,59.5356,63,0
"01/13/2005, 20:56:14",1105667774,d09f9feb438a304264d2186791d2ad3fd040ba22,1829,122,3202.5,1,2,2,0.00735507,1,2.0,28.8164,1.0,70,60.5261,64,1
"01/14/2005, 10:11:58",1105715518,db05712f8380d29727841fad6ee1cec96756a19d,1,1,1.0,1,1,1,0.0,0,1.0,2.80418,1.0,71,61.445,65,1
"01/14/2005, 12:17:56",1105723076,43a2787765ee0d0203e2a256adfee17011ad4743,9181,9181,4590.5,1,1,2,0.0246859,0,1.0,2.89166,0.5,72,62.4319,66,1
"01/14/2005, 13:37:59",1105727879,0157811b0c5754a182ba3b12aa4e844e5deb96c0,101,101,50.5,1,1,2,0.0120357,0,1.0,2.94725,0.5,73,63.4235,67,1
"01/14/2005, 13:52:14",1105728734,355c2b32d349a558e2a7a8f9a8dd6ada94017282,3050,3050,1525.0,1,1,2,0.0203484,0,1.0,2.95714,0.5,74,64.4219,68,1
"01/14/2005, 16:42:11",1105738931,b0066bc68694ae40ffaf6cf3fd515bd7d54a7f62,6,7,1167.5,1,2,2,0.229363,1,3.0,3.07516,1.5,75,65.4033,69,0
